course,name,Prices,calories,protein,carbs,fat,nutrition_score,meal_category
Biryani,Mutton Kofta Curry,350.0,605,19,61,19,31.200000000000003,Expensive_Nutritious
Biryani,Mutton Masala,340.0,462,16,60,22,22.0,Expensive_Nutritious
Biryani,Mutton Fry,350.0,580,21,31,23,25.2,Expensive_Nutritious
Biryani,Mutton Curry,340.0,537,23,58,23,34.6,Expensive_Nutritious
Biryani,Kheema Masala,340.0,600,28,60,11,57.0,Expensive_Nutritious
Biryani,Kheema Fry,340.0,486,26,69,17,48.8,Expensive_Nutritious
Biryani,Fish Curry,350.0,682,27,53,24,40.6,Expensive_Nutritious
Biryani,Fish Pulusu,350.0,456,26,67,23,42.4,Expensive_Nutritious
Biryani,Telangana Prawns,350.0,525,28,67,24,45.4,Expensive_Nutritious
Biryani,Prawns Masala,350.0,416,25,67,14,49.4,Expensive_Nutritious
Biryani,Prawns Curry,350.0,575,28,31,23,39.2,Expensive_Nutritious
Biryani,Prawns Fry,350.0,364,25,60,14,48.0,Expensive_Nutritious
Biryani,Paneer Tikka,275.0,386,25,30,15,41.0,Expensive_Nutritious
Biryani,Tandoori Platter,640.0,498,23,58,19,38.6,Expensive_Nutritious
Biryani,Tandori Chicken,365.0,546,20,38,21,26.6,Expensive_Nutritious
Biryani,Tandoori Chicken,260.0,505,28,60,24,44.0,Expensive_Nutritious
Biryani,Kalmi Kabab,320.0,595,24,64,20,40.8,Expensive_Nutritious
Biryani,Murg Malai Kabab,320.0,459,28,30,10,52.0,Expensive_Nutritious
Biryani,Chicken Garlic Kabab,320.0,537,26,37,23,36.4,Expensive_Nutritious
Biryani,Chicken Tikka,320.0,406,19,56,17,32.2,Expensive_Nutritious
Biryani,Boti Kabab,350.0,445,25,55,10,51.0,Expensive_Nutritious
Biryani,Fish Tikka,350.0,626,17,36,11,30.2,Expensive_Nutritious
Biryani,Chicken Banjara Kebab,350.0,558,17,47,16,27.4,Expensive_Nutritious
Biryani,Special Chicken Kebab,350.0,450,21,69,11,44.8,Expensive_Nutritious
Biryani,Kheema Parotha,105.0,379,22,33,17,33.6,Affordable_Nutritious
Biryani,Kheema Nan,105.0,457,21,69,17,38.8,Affordable_Nutritious
Biryani,Alu Parotha,70.0,435,15,48,17,22.6,Affordable_Nutritious
Biryani,Masala Kulcha,70.0,616,29,35,10,55.0,Affordable_Nutritious
Biryani,Butter Nan,55.0,694,21,32,21,27.4,Affordable_Nutritious
Biryani,Rumali Roti,55.0,675,26,56,19,44.2,Affordable_Nutritious
Biryani,Parotha,50.0,476,17,62,11,35.4,Affordable_Nutritious
Biryani,Nan,50.0,458,23,47,11,44.4,Affordable_Nutritious
Biryani,Butter Roti,50.0,393,25,48,22,37.6,Affordable_Nutritious
Biryani,Roti,40.0,597,15,43,13,25.6,Affordable_Nutritious
Biryani,Pulkha,40.0,675,20,49,19,30.8,Affordable_Nutritious
Biryani,Veg Biryani,250.0,594,28,56,11,56.2,Expensive_Nutritious
Biryani,Kashmiri Biryani,260.0,619,15,36,15,22.2,Expensive_Nutritious
Biryani,Veg Family Pack Biryani,385.0,452,26,66,20,45.2,Expensive_Nutritious
Biryani,Mushroom Biryani Family Pack,400.0,653,22,33,13,37.6,Expensive_Nutritious
Biryani,Special Chicken Biryani,280.0,425,23,33,21,31.6,Expensive_Nutritious
Biryani,Chicken Biryani,230.0,461,28,52,13,53.4,Expensive_Nutritious
Biryani,Special Mutton Biryani,300.0,374,15,61,23,19.200000000000003,Low_Nutrition
Biryani,Kheema Biryani,340.0,524,17,36,14,27.2,Expensive_Nutritious
Biryani,Special Biryani Non-Veg,370.0,565,28,55,20,47.0,Expensive_Nutritious
Biryani,Fish Biryani,350.0,359,23,55,16,41.0,Expensive_Nutritious
Biryani,Prawns Biryani,350.0,445,20,60,19,33.0,Expensive_Nutritious
Biryani,Egg Biryani,250.0,660,27,59,23,42.8,Expensive_Nutritious
Biryani,Veg Rice Bowl,185.0,430,15,68,16,27.6,Expensive_Nutritious
Biryani,Chicken Rice Bowl,210.0,549,24,68,14,47.6,Expensive_Nutritious
Biryani,Mutton Rice Bowl,230.0,365,20,67,23,30.4,Expensive_Nutritious
Biryani,Fish Rice Bowl,230.0,533,18,65,16,33.0,Expensive_Nutritious
Biryani,Prawn Rice Bowl,230.0,391,27,34,12,48.8,Expensive_Nutritious
Biryani,Kheema Rice Bowl,230.0,468,22,35,19,32.0,Expensive_Nutritious
Biryani,Veg Biryani Family Pack,410.0,607,28,59,24,43.8,Expensive_Nutritious
Biryani,Kaju Biryani Family Pack,450.0,551,23,60,21,37.0,Expensive_Nutritious
Biryani,Mushroom Biryani Family Pack,425.0,387,28,58,14,53.6,Expensive_Nutritious
Biryani,Special Chicken Biryani Family Pack,580.0,626,25,61,14,48.2,Expensive_Nutritious
Biryani,Chicken Biryani Family Pack,550.0,609,17,55,15,30.0,Expensive_Nutritious
Biryani,Special Mutton Biryani Family Pack,600.0,609,15,65,11,32.0,Expensive_Nutritious
Biryani,Fish Biryani Family Pack,580.0,372,18,39,21,22.8,Expensive_Nutritious
Biryani,Prawns Biryani Family Pack,580.0,463,19,41,14,32.2,Expensive_Nutritious
Biryani,Egg Biryani FP,425.0,697,25,68,19,44.6,Expensive_Nutritious
Biryani,Baby Corn Manchurian,230.0,424,19,43,11,35.6,Expensive_Nutritious
Biryani,Paneer Pakoda,230.0,684,20,66,17,36.2,Expensive_Nutritious
Biryani,Crystal Special Murgi,540.0,467,27,51,21,43.2,Expensive_Nutritious
Biryani,Ginger Chicken,310.0,518,18,31,13,29.2,Expensive_Nutritious
Biryani,Garlic Chicken,310.0,409,21,42,21,29.4,Expensive_Nutritious
Biryani,Sweet n Sour Chicken,300.0,370,24,30,10,44.0,Expensive_Nutritious
Biryani,Chicken Cashewnut,320.0,598,29,58,13,56.6,Expensive_Nutritious
Biryani,American Chopsuey,300.0,486,22,30,24,26.0,Expensive_Nutritious
Biryani,Chilli Egg,180.0,358,26,37,16,43.4,Expensive_Nutritious
Biryani,Egg Manchurian,180.0,550,27,40,10,52.0,Expensive_Nutritious
Biryani,Egg 65,180.0,555,29,43,10,56.6,Expensive_Nutritious
Biryani,Omelette,150.0,611,21,45,16,35.0,Expensive_Nutritious
Biryani,Mixed Soft Noodles,260.0,479,20,62,17,35.4,Expensive_Nutritious
Biryani,Mixed Fried Noodles,260.0,374,15,38,16,21.6,Expensive_Nutritious
Biryani,Mutton Soft Noodles,260.0,659,27,63,13,53.6,Expensive_Nutritious
Biryani,Mutton Fried Noodles,260.0,438,21,38,11,38.6,Expensive_Nutritious
Biryani,Veg Soft Noodles,240.0,530,16,46,19,22.200000000000003,Expensive_Nutritious
Biryani,Veg Fried Noodles,240.0,574,19,40,18,28.0,Expensive_Nutritious
Biryani,Egg Soft Noodles,240.0,423,22,63,21,35.6,Expensive_Nutritious
Biryani,American Chopsuey Non Veg,320.0,677,21,45,17,34.0,Expensive_Nutritious
Biryani,American Chopsuey Veg,260.0,540,28,66,16,53.2,Expensive_Nutritious
Biryani,Chinese Chopsuey Non Veg,320.0,694,22,50,21,33.0,Expensive_Nutritious
Biryani,Chinese Chopsuey Veg,260.0,588,16,42,10,30.4,Expensive_Nutritious
Biryani,Schzewan Chicken Fried Rice,250.0,461,20,54,21,29.8,Expensive_Nutritious
Biryani,Mixed Fried Rice,260.0,360,29,36,11,54.2,Expensive_Nutritious
Biryani,Chicken Fried Rice,240.0,554,29,57,12,57.4,Expensive_Nutritious
Biryani,Mutton Fried Rice,260.0,430,28,35,19,44.0,Expensive_Nutritious
Biryani,Prawns Fried Rice,250.0,685,19,59,21,28.8,Expensive_Nutritious
Biryani,Paneer Fried Rice,200.0,368,27,54,10,54.8,Expensive_Nutritious
Biryani,Mushrroom Fried Rice,200.0,448,19,53,24,24.6,Expensive_Nutritious
Biryani,Egg Fried Rice,220.0,689,15,40,10,28.0,Expensive_Nutritious
Biryani,Veg Fried Rice,210.0,465,16,58,10,33.6,Expensive_Nutritious
Biryani,Jeera Fried Rice,210.0,607,21,67,14,41.4,Expensive_Nutritious
Biryani,Kaju Fried Rice,220.0,544,28,62,13,55.4,Expensive_Nutritious
Biryani,Curd Rice,160.0,603,15,33,21,15.600000000000001,Low_Nutrition
Chinese,Grilled Chicken,432.0,586,24,56,19,40.2,Expensive_Nutritious
Chinese,Tandoori Chicken,408.0,525,16,31,20,18.2,Low_Nutrition
Chinese,Chicken 65 Gravy,168.0,442,18,65,17,32.0,Expensive_Nutritious
Chinese,Fried Chicken Kebab [16 Pieces],396.0,365,23,30,12,40.0,Expensive_Nutritious
Chinese,Tangdi Kebab [4 Pieces],240.0,640,17,44,13,29.8,Expensive_Nutritious
Chinese,Tandoori Tangdi [2 Pieces],240.0,616,29,31,15,49.2,Expensive_Nutritious
Chinese,Hot Chicken [2 Pieces],228.0,646,25,69,16,47.8,Expensive_Nutritious
Chinese,Tandoori Fish,108.0,638,23,58,14,43.6,Affordable_Nutritious
Chinese,Barbecue Chicken [4 Pieces],216.0,479,16,51,18,24.200000000000003,Expensive_Nutritious
Chinese,Boneless Butter Chicken,168.0,549,22,36,15,36.2,Expensive_Nutritious
Chinese,Chicken Tikka [10 Pieces],324.0,657,18,50,21,25.0,Expensive_Nutritious
Chinese,Fry Fish,108.0,482,25,52,13,47.4,Affordable_Nutritious
Chinese,Arabian Chops [2 Pieces],264.0,531,27,52,11,53.4,Expensive_Nutritious
Chinese,Reshmi Kabab [10 Pieces],324.0,452,17,61,20,26.200000000000003,Expensive_Nutritious
Chinese,Paneer Butter Masala,108.0,688,17,68,21,26.6,Affordable_Nutritious
Chinese,Boneless Fried Fish,288.0,669,28,31,10,52.2,Expensive_Nutritious
Chinese,Hot Chicken [2 Pieces],228.0,556,16,65,23,22.0,Expensive_Nutritious
Chinese,Barbecue Chicken [4 Pieces],216.0,611,20,67,17,36.4,Expensive_Nutritious
Chinese,Arabian Chops [2 Pieces],264.0,516,20,37,14,33.4,Expensive_Nutritious
Chinese,Lasuni Kabab [10 Pieces],324.0,558,28,47,19,46.4,Expensive_Nutritious
Chinese,Chicken Tikka [10 Pieces],324.0,486,22,64,16,40.8,Expensive_Nutritious
Chinese,Reshmi Kabab [10 Pieces],324.0,600,27,56,13,52.2,Expensive_Nutritious
Chinese,Fried Chicken Kebab [16 Pieces],396.0,692,21,49,23,28.8,Expensive_Nutritious
Chinese,Tandoori Chicken,408.0,439,21,42,22,28.4,Expensive_Nutritious
Chinese,Grilled Chicken,432.0,583,23,35,20,33.0,Expensive_Nutritious
Chinese,Boneless Fried Fish,288.0,363,23,56,22,35.2,Expensive_Nutritious
Chinese,Apollo Fish,240.0,451,19,48,23,24.6,Expensive_Nutritious
Chinese,Fish 65,240.0,540,28,38,15,48.6,Expensive_Nutritious
Chinese,Tandoori Fish,108.0,453,29,62,22,48.4,Affordable_Nutritious
Chinese,Fry Fish,108.0,635,16,31,24,14.2,Basic_Meal
Chinese,Tangdi Kebab [4 Pieces],240.0,680,27,68,17,50.6,Expensive_Nutritious
Chinese,Tandoori Tangdi [2 Pieces],240.0,470,24,38,24,31.6,Expensive_Nutritious
Chinese,Hariyali Tangdi [2 Pieces],228.0,407,21,42,23,27.4,Expensive_Nutritious
Chinese,Boneless Butter Chicken,168.0,662,28,65,24,45.0,Expensive_Nutritious
Chinese,Boneless Kadhai Chicken,168.0,407,28,32,14,48.4,Expensive_Nutritious
Chinese,Boneless Hyderabadi Chicken,168.0,589,24,48,11,46.6,Expensive_Nutritious
Chinese,Boneless Chicken Kali Mirch,168.0,499,20,58,14,37.6,Expensive_Nutritious
Chinese,Dal Fry,96.0,535,17,49,21,22.8,Affordable_Nutritious
Chinese,Paneer Butter Masala,108.0,654,21,68,18,37.6,Affordable_Nutritious
Chinese,Rumali Roti,10.0,577,29,32,16,48.4,Affordable_Nutritious
Chinese,Jeera Rice,108.0,472,15,36,11,26.2,Affordable_Nutritious
Chinese,Chilli Chicken Gravy,168.0,499,29,51,11,57.2,Expensive_Nutritious
Chinese,Chicken Manchurian Gravy,168.0,371,18,39,13,30.8,Expensive_Nutritious
Chinese,Pepper Chicken Gravy,168.0,516,24,44,19,37.8,Expensive_Nutritious
Chinese,Chicken 65 Gravy,168.0,563,23,52,17,39.4,Expensive_Nutritious
Chinese,Egg Fried Rice,108.0,667,21,61,20,34.2,Affordable_Nutritious
Chinese,Egg Noodles,108.0,638,20,46,13,36.2,Affordable_Nutritious
Beverages,shah ghouse Special Chicken Dry Fruit Shawarma,199.0,182,0,26,4,1.2000000000000002,Low_Nutrition
Beverages,SGC Chicken Rumali Shawarma,145.0,165,0,11,4,-1.7999999999999998,Basic_Meal
Beverages,shah ghouse Special Chicken Malai Shawarma,199.0,137,2,28,1,8.600000000000001,Low_Nutrition
Beverages,SGC Chicken Samoli Shawarma,135.0,62,3,20,4,6.0,Basic_Meal
Beverages,shah ghouse Special Chicken Rumali Shawarma,165.0,174,2,19,3,4.800000000000001,Low_Nutrition
Beverages,SGC Chicken Kuboos Shawarma,135.0,67,3,26,1,10.2,Basic_Meal
Beverages,shah ghouse Special Chicken Shawarma Platter,200.0,125,1,29,4,3.8000000000000007,Low_Nutrition
Beverages,shah ghouse Special Chicken Somali Shawarma,155.0,144,0,26,1,4.2,Low_Nutrition
Beverages,Double ka Meetha,75.0,112,3,26,1,10.2,Basic_Meal
Beverages,shah ghouse Lays Chicken Shawarma,199.0,85,0,21,3,1.2000000000000002,Low_Nutrition
Beverages,shah ghouse Lemon Chicken Shawarma,199.0,126,1,15,1,4.0,Low_Nutrition
Beverages,shah ghouse Special Chicken Kuboos Shawarma,155.0,64,2,15,0,7.0,Low_Nutrition
Beverages,Kaddu ki Kheer,75.0,66,3,21,3,7.2,Basic_Meal
Beverages,Badam Firni,95.0,60,4,29,3,10.8,Basic_Meal
Beverages,Cream Fruit Salad,140.0,165,2,8,3,2.6,Basic_Meal
Beverages,Special Lassi,120.0,51,4,21,2,10.2,Basic_Meal
Beverages,Chocolate Milkshake,110.0,194,2,16,4,3.2,Basic_Meal
Beverages,Special Chicken Rumali Shawarma with Pina Colada Mocktail,310.0,53,0,22,2,2.4000000000000004,Low_Nutrition
Beverages,Belgium Dark Choco Thick Shake,150.0,144,0,6,2,-0.7999999999999998,Low_Nutrition
Beverages,Special Chicken Dry Fruit Shawarma with Special Mixed Fruit Juice,300.0,91,4,9,0,9.8,Low_Nutrition
Beverages,Custard Fruit Salad,140.0,106,1,21,0,6.2,Basic_Meal
Beverages,Belgium Dark Chocolate Ice Cream,140.0,90,3,25,0,11.0,Basic_Meal
Beverages,Mango Juice,90.0,185,3,15,0,9.0,Basic_Meal
Beverages,Mosambi Juice,90.0,51,4,12,1,9.4,Basic_Meal
Beverages,Salted Fresh Lime Masala Soda,80.0,57,4,5,0,9.0,Basic_Meal
Beverages,Mixed Dry Fruit Lassi,190.0,102,2,6,4,1.2000000000000002,Low_Nutrition
Beverages,Grapes Juice,90.0,115,3,11,2,6.2,Basic_Meal
Beverages,SG Special Sundae,170.0,142,0,13,4,-1.4,Low_Nutrition
Beverages,Choco Fudge Thick Shake,150.0,51,2,12,3,3.4000000000000004,Low_Nutrition
Beverages,Butterscotch Falooda,140.0,56,2,14,2,4.800000000000001,Basic_Meal
Beverages,Mango Lassi,130.0,75,4,7,3,6.4,Basic_Meal
Beverages,Mango Falooda,130.0,174,0,17,0,3.4000000000000004,Basic_Meal
Beverages,Fruit Punch,120.0,158,3,10,2,6.0,Basic_Meal
Beverages,Tutti Frutti Sundae,120.0,167,4,23,4,8.600000000000001,Basic_Meal
Beverages,Special Chicken Rumali Shawarma with Mango Lassi,285.0,79,3,12,3,5.4,Low_Nutrition
Beverages,Special Chicken Rumali Shawarma with Pina Colada Mocktail,310.0,146,2,11,4,2.2,Low_Nutrition
Beverages,Special Chicken Dry Fruit Shawarma with Special Mixed Fruit Juice,300.0,105,4,26,3,10.2,Low_Nutrition
Beverages,Shah Ghouse Falafel Shawarma with Special Falooda,250.0,118,0,15,1,2.0,Low_Nutrition
Beverages,Shah Ghouse Samoli Shawarma with Custard Fruit Salad,250.0,52,2,14,1,5.800000000000001,Low_Nutrition
Beverages,Special Chicken Rumali Shawarma with Mango Lassi,285.0,60,3,9,1,6.8,Low_Nutrition
Beverages,SGC Chicken Samoli Shawarma,135.0,129,4,5,3,6.0,Basic_Meal
Beverages,SGC Chicken Kuboos Shawarma,135.0,92,4,10,4,6.0,Basic_Meal
Beverages,SGC Chicken Rumali Shawarma,145.0,72,2,13,1,5.6,Basic_Meal
Beverages,shah ghouse Special Chicken Somali Shawarma,155.0,97,4,28,3,10.600000000000001,Low_Nutrition
Beverages,shah ghouse Special Chicken Kuboos Shawarma,155.0,173,1,5,4,-1.0,Low_Nutrition
Beverages,shah ghouse Special Chicken Rumali Shawarma,165.0,178,4,29,0,13.8,Low_Nutrition
Beverages,shah ghouse Special Chicken Dry Fruit Shawarma,199.0,140,2,11,1,5.2,Low_Nutrition
Beverages,shah ghouse Special Chicken Malai Shawarma,199.0,91,3,12,4,4.4,Low_Nutrition
Beverages,shah ghouse Lemon Chicken Shawarma,199.0,124,2,16,0,7.2,Low_Nutrition
Beverages,shah ghouse Lays Chicken Shawarma,199.0,61,1,9,1,2.8,Low_Nutrition
Beverages,shah ghouse Special Chicken Honey Shawarma,200.0,121,1,19,4,1.8000000000000003,Low_Nutrition
Beverages,shah ghouse Special Chicken Shawarma Platter,200.0,164,0,9,1,0.8,Low_Nutrition
Beverages,shah ghouse spl Pineapple Chicken Sharwarma,200.0,54,3,27,3,8.4,Low_Nutrition
Beverages,"Shah Ghouse Pineapple , Lays Chicken Sharwarma",220.0,89,1,22,1,5.4,Low_Nutrition
Beverages,"Shah Ghouse Spl Pineapple, Dry Fruits Chicken Sharwarma",220.0,144,3,14,4,4.800000000000001,Low_Nutrition
Beverages,"Shah Ghouse Spl Lemon, Dry Fruits Chicken Sharwarma",220.0,139,2,11,4,2.2,Low_Nutrition
Beverages,"shah ghouse spl lemon ,Lays Chicken Shawarma",220.0,119,1,18,0,5.6,Low_Nutrition
Beverages,Special Falooda,130.0,161,3,6,0,7.2,Basic_Meal
Beverages,Mango Falooda,130.0,187,4,10,4,6.0,Basic_Meal
Beverages,Strawberry Falooda,130.0,141,1,18,2,3.6,Basic_Meal
Beverages,Litchi Falooda,130.0,82,2,21,1,7.2,Basic_Meal
Beverages,Kiwi Falooda,130.0,173,0,11,1,1.2000000000000002,Basic_Meal
Beverages,Orange Falooda,130.0,61,4,24,1,11.8,Basic_Meal
Beverages,Pineapple Falooda,130.0,186,4,18,0,11.6,Basic_Meal
Beverages,Blackcurrant Falooda,130.0,119,1,9,3,0.8,Basic_Meal
Beverages,Blueberry Falooda,130.0,65,4,29,4,9.8,Basic_Meal
Beverages,Raspberry Falooda,140.0,191,4,26,0,13.2,Basic_Meal
Beverages,Butterscotch Falooda,140.0,104,1,29,1,6.800000000000001,Basic_Meal
Beverages,Kesar Falooda,140.0,94,2,16,3,4.2,Basic_Meal
Beverages,Rose Falooda,140.0,171,4,28,0,13.600000000000001,Basic_Meal
Beverages,Chocolate Falooda,140.0,111,1,9,0,3.8,Basic_Meal
Beverages,Watermelon Falooda,130.0,78,2,8,2,3.6,Basic_Meal
Beverages,Guava Falooda,130.0,81,2,7,1,4.4,Basic_Meal
Beverages,Vanilla Falooda,130.0,96,1,6,2,1.2000000000000002,Basic_Meal
Beverages,Mixed Falooda,160.0,183,1,17,4,1.4000000000000004,Low_Nutrition
Beverages,Caramel Falooda,160.0,68,3,10,4,4.0,Low_Nutrition
Beverages,Belgium Dark Chocolate Falooda,160.0,118,1,29,0,7.800000000000001,Low_Nutrition
Beverages,Mixed Dry Fruit Falooda,160.0,99,1,23,0,6.6000000000000005,Low_Nutrition
Beverages,Qurbani Sweet,75.0,182,4,8,4,5.6,Basic_Meal
Beverages,Double ka Meetha,75.0,70,4,26,1,12.2,Basic_Meal
Beverages,Kaddu ki Kheer,75.0,122,4,11,4,6.2,Basic_Meal
Beverages,Badam Firni,95.0,158,3,28,0,11.600000000000001,Basic_Meal
Beverages,Badam Kheer,115.0,70,4,28,3,10.600000000000001,Basic_Meal
Beverages,Cream Fruit Salad,140.0,175,0,22,3,1.4000000000000004,Basic_Meal
Beverages,Custard Fruit Salad,140.0,118,3,26,4,7.2,Basic_Meal
Beverages,Tutti Frutti Sundae,120.0,61,0,11,0,2.2,Basic_Meal
Beverages,Double Sundae,130.0,93,1,25,1,6.0,Basic_Meal
Beverages,Chocolate Roulette Sundae,130.0,76,1,5,2,1.0,Basic_Meal
Beverages,Apple Delight Sundae,140.0,165,2,25,1,8.0,Basic_Meal
Beverages,Midnight Beauty Sundae,140.0,63,3,8,2,5.6,Basic_Meal
Beverages,Singapore Lady Sundae,140.0,107,0,11,3,-0.7999999999999998,Basic_Meal
Beverages,Hawaiian Delight Sundae,140.0,91,2,15,1,6.0,Basic_Meal
Beverages,Tall Beauty Sundae,160.0,67,0,24,2,2.8000000000000007,Low_Nutrition
Beverages,Honeymoon Special Sundae,160.0,182,3,9,2,5.8,Low_Nutrition
Beverages,SG Special Sundae,170.0,150,3,6,0,7.2,Low_Nutrition
Beverages,Dry Fruit Ice Cream Sundae,170.0,118,0,18,2,1.6,Low_Nutrition
Beverages,Vanilla Ice Cream,100.0,113,1,29,4,3.8000000000000007,Basic_Meal
Beverages,Strawberry Ice Cream,110.0,160,2,24,0,8.8,Basic_Meal
Beverages,Mango Ice Cream,110.0,65,3,10,3,5.0,Basic_Meal
Beverages,Chocolate Ice Cream,110.0,66,3,24,0,10.8,Basic_Meal
Beverages,Butterscotch Ice Cream,110.0,129,0,25,4,1.0,Basic_Meal
Beverages,Blackcurrant Ice Cream,110.0,101,2,16,4,3.2,Basic_Meal
Beverages,Kiwi Pineapple Ice Cream,120.0,183,2,8,1,4.6,Basic_Meal
Beverages,Tutti Frutti Ice Cream,120.0,169,1,15,2,3.0,Basic_Meal
Beverages,Green Pista Ice Cream,120.0,68,0,6,3,-1.7999999999999998,Basic_Meal
Beverages,Litchi Ice Cream,130.0,123,3,8,2,5.6,Basic_Meal
Beverages,Kesar Pista Ice Cream,130.0,166,4,26,2,11.2,Basic_Meal
Beverages,Honeymoon Delight Ice Cream,140.0,150,1,20,0,6.0,Basic_Meal
Beverages,Honey Almond Ice Cream,140.0,160,1,12,2,2.4000000000000004,Basic_Meal
Beverages,Jelly Melly Ice Cream,140.0,75,3,18,2,7.6,Basic_Meal
Beverages,Fruit Ninja Ice Cream,140.0,164,4,11,3,7.2,Basic_Meal
Beverages,Caramel Brownie Ice Cream,140.0,198,1,27,1,6.4,Basic_Meal
Beverages,Caramel Nut Ice Cream,140.0,160,1,25,0,7.0,Basic_Meal
Beverages,Malai Kulfi Ice Cream,140.0,195,4,9,4,5.8,Basic_Meal
Beverages,Belgium Dark Chocolate Ice Cream,140.0,81,1,28,2,5.6000000000000005,Basic_Meal
Beverages,Ginger Coke,120.0,105,1,20,0,6.0,Basic_Meal
Beverages,Le Mint Mocktail,120.0,121,0,20,2,2.0,Basic_Meal
Beverages,Mickey Mouse,150.0,119,1,9,3,0.8,Low_Nutrition
Beverages,Perfect Cool,150.0,58,3,21,2,8.2,Low_Nutrition
Beverages,Pina Colada,150.0,170,1,22,4,2.4000000000000004,Low_Nutrition
Beverages,Orange Colada,150.0,98,1,9,2,1.8,Low_Nutrition
Beverages,Shirley Temple,150.0,77,2,21,1,7.2,Low_Nutrition
Beverages,Hawaiian Punch,150.0,112,3,20,3,7.0,Low_Nutrition
Beverages,Bluemoon Mocktail,150.0,96,4,14,2,8.8,Low_Nutrition
Beverages,Blue Lagoon,150.0,182,0,16,1,2.2,Low_Nutrition
Beverages,Apple Delight,150.0,185,0,26,1,4.2,Low_Nutrition
Beverages,Guava Splitzer,150.0,176,3,7,3,4.4,Low_Nutrition
Beverages,The Naughty Watermelon,150.0,98,3,21,3,7.2,Low_Nutrition
Beverages,Pineapple Blossoms,160.0,197,3,21,4,6.2,Low_Nutrition
Beverages,Banana Daiquiri,160.0,147,0,5,1,0.0,Low_Nutrition
Beverages,Virgin Mojito,160.0,177,3,9,0,7.8,Low_Nutrition
Beverages,Kiwi Mojito,160.0,68,2,24,1,7.800000000000001,Low_Nutrition
Beverages,Strawberry Mojito,160.0,127,2,19,3,4.800000000000001,Low_Nutrition
Beverages,Cinderella Mocktail,160.0,103,0,12,2,0.40000000000000036,Low_Nutrition
Beverages,Pink Float,160.0,99,2,26,4,5.2,Low_Nutrition
Beverages,Chilli Mojito,160.0,197,1,24,0,6.800000000000001,Low_Nutrition
Beverages,November Severage,170.0,112,3,9,4,3.8,Low_Nutrition
Beverages,Kiwi Mocktail,170.0,152,1,9,3,0.8,Low_Nutrition
Beverages,Blue Hawaiian,170.0,104,2,17,3,4.4,Low_Nutrition
Beverages,American Blue,170.0,135,1,8,3,0.6000000000000001,Low_Nutrition
Beverages,Oreo Mint Meltdown,170.0,129,3,11,4,4.2,Low_Nutrition
Beverages,Guava Margarita,180.0,94,4,18,0,11.6,Low_Nutrition
Beverages,Trilayer Mocktail,180.0,147,4,26,0,13.2,Low_Nutrition
Beverages,Virgin Kiwi Mojito,180.0,195,2,26,1,8.2,Low_Nutrition
Beverages,Mango Byte,200.0,177,4,23,3,9.600000000000001,Low_Nutrition
Beverages,The Coco Snowball,190.0,171,0,8,0,1.6,Low_Nutrition
Beverages,Blue Zoom Mocktail,190.0,190,4,21,3,9.2,Low_Nutrition
Beverages,Salted Caramel White Russian,200.0,163,4,16,2,9.2,Low_Nutrition
Beverages,Spiked Coffee Float,200.0,180,4,27,4,9.4,Low_Nutrition
Beverages,Irish Coffee Float,200.0,122,1,18,0,5.6,Low_Nutrition
Beverages,SG Punch,200.0,78,2,17,2,5.4,Low_Nutrition
Beverages,Tiranga Mocktail,200.0,173,0,22,3,1.4000000000000004,Low_Nutrition
Beverages,Chocolate Mocktail,200.0,162,4,15,4,7.0,Low_Nutrition
Beverages,Saudi Cool,200.0,86,2,23,3,5.6000000000000005,Low_Nutrition
Beverages,Mixed Fruit Juice,100.0,191,1,21,1,5.2,Basic_Meal
Beverages,Pineapple Juice,90.0,129,4,25,0,13.0,Basic_Meal
Beverages,Orange Juice,90.0,163,2,11,0,6.2,Basic_Meal
Beverages,Grapes Juice,90.0,134,3,14,2,6.800000000000001,Basic_Meal
Beverages,Mango Juice,90.0,119,3,11,1,7.2,Basic_Meal
Beverages,Watermelon Juice,90.0,86,4,28,3,10.600000000000001,Basic_Meal
Beverages,Muskmelon Juice,90.0,52,1,8,4,-0.3999999999999999,Basic_Meal
Beverages,Papaya Juice,90.0,78,1,29,0,7.800000000000001,Basic_Meal
Beverages,Sapota Juice,90.0,113,4,21,3,9.2,Basic_Meal
Beverages,Mosambi Juice,90.0,50,3,25,3,8.0,Basic_Meal
